surah	ayah	word	segment	form_bw	form_ar	tag	segment_type	pos	lemma	lemma_ar	root	root_ar	aspect	verb_form	voice	derivation	person	gender	number	case	mood	state	prefix	suffix_pron	special
10	12	6	2	jan[bi	جَن[بِ	N	STEM	N	janb	جَنب	jnb	جنب						M		GEN					
10	12	6	3	hi.^	هِ.ٓ	PRON	SUFFIX																	3MS	
10	12	7	1	>awo	أَوْ	CONJ	STEM	CONJ	>aw	أَو															
10	12	8	1	qaAEidFA	قَاعِدًا	N	STEM	N	qaAEid	قَاعِد	qEd	قعد			ACT	PCPL		M		ACC		INDEF			
10	12	9	1	>awo	أَوْ	CONJ	STEM	CONJ	>aw	أَو															
10	12	10	1	qaA^}imFA	قَآئِمًا	N	STEM	N	qaA^}im	قَآئِم	qwm	قوم			ACT	PCPL		M		ACC		INDEF			
10	12	11	1	fa	فَ	REM	PREFIX																f:REM+		
10	12	11	2	lam~aA	لَمَّا	T	STEM	T	lam~aA	لَمَّا															
10	12	12	1	ka$afo	كَشَفْ	V	STEM	V	ka$afa	كَشَفَ	k$f	كشف	PERF				1		P						
10	12	12	2	naA	نَا	PRON	SUFFIX																	1P	
10	12	13	1	Eano	عَنْ	P	STEM	P	Ean	عَن															
10	12	13	2	hu	هُ	PRON	SUFFIX																	3MS	
10	12	14	1	Dur~a	ضُرَّ	N	STEM	N	Dur~	ضُرّ	Drr	ضرر						M		ACC					
10	12	14	2	hu,	هُ,	PRON	SUFFIX																	3MS	
10	12	15	1	mar~a	مَرَّ	V	STEM	V	mar~a	مَرَّ	mrr	مرر	PERF				3	M	S						
10	12	16	1	ka	كَ	P	PREFIX																ka+		
10	12	16	2	>an	أَن	SUB	STEM	SUB	>an	أَن															
10	12	17	1	l~amo	لَّمْ	NEG	STEM	NEG	lam	لَم															
10	12	18	1	yadoEu	يَدْعُ	V	STEM	V	daEaA	دَعَا	dEw	دعو	IMPF				3	M	S		JUS				
10	12	18	2	naA^	نَآ	PRON	SUFFIX																	1P	
10	12	19	1	<ilaY`	إِلَىٰ	P	STEM	P	<ilaY`	إِلَىٰ															
10	12	20	1	Dur~K	ضُرٍّ	N	STEM	N	Dur~	ضُرّ	Drr	ضرر						M		GEN		INDEF			
10	12	21	1	m~as~a	مَّسَّ	V	STEM	V	mas~a	مَسَّ	mss	مسس	PERF				3	M	S						
10	12	21	2	hu,	هُ,	PRON	SUFFIX																	3MS	
10	12	22	1	ka	كَ	P	PREFIX																ka+		
10	12	22	2	*a`lika	ذَٰلِكَ	DEM	STEM	DEM	*a`lik	ذَٰلِك								M	S						
10	12	23	1	zuy~ina	زُيِّنَ	V	STEM	V	zay~ana	زَيَّنَ	zyn	زين	PERF	II	PASS		3	M	S						
10	12	24	1	li	لِ	P	PREFIX																l:P+		
10	12	24	2	lo	لْ	DET	PREFIX																Al+		
10	12	24	3	musorifiyna	مُسْرِفِينَ	N	STEM	N	musorif	مُسْرِف	srf	سرف		IV	ACT	PCPL		M	P	GEN					
10	12	25	1	maA	مَا	REL	STEM	REL	maA	مَا															
10	12	26	1	kaAnu	كَانُ	V	STEM	V	kaAna	كَانَ	kwn	كون	PERF				3	M	P						kaAn
10	12	26	2	wA@	وا@	PRON	SUFFIX																	3MP	
10	12	27	1	yaEomalu	يَعْمَلُ	V	STEM	V	Eamila	عَمِلَ	Eml	عمل	IMPF				3	M	P						
10	12	27	2	wna	ونَ	PRON	SUFFIX																	3MP	
10	13	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	13	1	2	la	لَ	EMPH	PREFIX																l:EMPH+		
10	13	1	3	qado	قَدْ	CERT	STEM	CERT	qad	قَد															
10	13	2	1	>aholako	أَهْلَكْ	V	STEM	V	>aholaka	أَهْلَكَ	hlk	هلك	PERF	IV			1		P						
10	13	2	2	naA	نَا	PRON	SUFFIX																	1P	
10	13	3	1	{lo	ٱلْ	DET	PREFIX																Al+		
10	13	3	2	quruwna	قُرُونَ	N	STEM	N	qaron	قَرْن	qrn	قرن						M	P	ACC					
10	13	4	1	min	مِن	P	STEM	P	min	مِن															
10	13	5	1	qaboli	قَبْلِ	N	STEM	N	qabol	قَبْل	qbl	قبل								GEN					
10	13	5	2	kumo	كُمْ	PRON	SUFFIX																	2MP	
10	13	6	1	lam~aA	لَمَّا	T	STEM	T	lam~aA	لَمَّا															
10	13	7	1	Zalamu	ظَلَمُ	V	STEM	V	Zalama	ظَلَمَ	Zlm	ظلم	PERF				3	M	P						
10	13	7	2	wA@	وا@	PRON	SUFFIX																	3MP	
10	13	8	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	13	8	2	jaA^'ato	جَآءَتْ	V	STEM	V	jaA^'a	جَآءَ	jyA	جيا	PERF				3	F	S						
10	13	8	3	humo	هُمْ	PRON	SUFFIX																	3MP	
10	13	9	1	rusulu	رُسُلُ	N	STEM	N	rasuwl	رَسُول	rsl	رسل						M	P	NOM					
10	13	9	2	hum	هُم	PRON	SUFFIX																	3MP	
10	13	10	1	bi	بِ	P	PREFIX																bi+		
10	13	10	2	{lo	ٱلْ	DET	PREFIX																Al+		
10	13	10	3	bay~ina`ti	بَيِّنَٰتِ	N	STEM	N	bay~inap	بَيِّنَة	byn	بين						F	P	GEN					
10	13	11	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	13	11	2	maA	مَا	NEG	STEM	NEG	maA	مَا															
10	13	12	1	kaAnu	كَانُ	V	STEM	V	kaAna	كَانَ	kwn	كون	PERF				3	M	P						kaAn
10	13	12	2	wA@	وا@	PRON	SUFFIX																	3MP	
10	13	13	1	li	لِ	PRP	PREFIX																l:PRP+		
10	13	13	2	yu&ominu	يُؤْمِنُ	V	STEM	V	'aAmana	ءَامَنَ	Amn	امن	IMPF	IV			3	M	P		SUBJ				
10	13	13	3	wA@	وا@	PRON	SUFFIX																	3MP	
10	13	14	1	ka	كَ	P	PREFIX																ka+		
10	13	14	2	*a`lika	ذَٰلِكَ	DEM	STEM	DEM	*a`lik	ذَٰلِك								M	S						
10	13	15	1	najoziY	نَجْزِى	V	STEM	V	jazaY`	جَزَىٰ	jzy	جزي	IMPF				1		P						
10	13	16	1	{lo	ٱلْ	DET	PREFIX																Al+		
10	13	16	2	qawoma	قَوْمَ	N	STEM	N	qawom	قَوْم	qwm	قوم						M		ACC					
10	13	17	1	{lo	ٱلْ	DET	PREFIX																Al+		
10	13	17	2	mujorimiyna	مُجْرِمِينَ	ADJ	STEM	ADJ	mujorim	مُجْرِم	jrm	جرم		IV	ACT	PCPL		M	P	ACC					
10	14	1	1	vum~a	ثُمَّ	CONJ	STEM	CONJ	vum~	ثُمّ															
10	14	2	1	jaEalo	جَعَلْ	V	STEM	V	jaEala	جَعَلَ	jEl	جعل	PERF				1		P						
10	14	2	2	na`	نَٰ	PRON	SUFFIX																	1P	
10	14	2	3	kumo	كُمْ	PRON	SUFFIX																	2MP	
10	14	3	1	xala`^}ifa	خَلَٰٓئِفَ	N	STEM	N	xaliyfap	خَلِيفَة	xlf	خلف						M	P	ACC					
10	14	4	1	fiY	فِى	P	STEM	P	fiY	فِى															
10	14	5	1	{lo	ٱلْ	DET	PREFIX																Al+		
10	14	5	2	>aroDi	أَرْضِ	N	STEM	N	>aroD	أَرْض	ArD	ارض						F		GEN					
10	14	6	1	min[	مِن[	P	STEM	P	min	مِن															
10	14	7	1	baEodi	بَعْدِ	N	STEM	N	baEod	بَعْد	bEd	بعد								GEN					
10	14	7	2	himo	هِمْ	PRON	SUFFIX																	3MP	
10	14	8	1	li	لِ	PRP	PREFIX																l:PRP+		
10	14	8	2	nanZura	نَنظُرَ	V	STEM	V	n~aZara	نَّظَرَ	nZr	نظر	IMPF				1		P		SUBJ				
10	14	9	1	kayofa	كَيْفَ	INTG	STEM	INTG	kayof	كَيْف	kyf	كيف													
10	14	10	1	taEomalu	تَعْمَلُ	V	STEM	V	Eamila	عَمِلَ	Eml	عمل	IMPF				2	M	P						
10	14	10	2	wna	ونَ	PRON	SUFFIX																	2MP	
10	15	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	15	1	2	<i*aA	إِذَا	T	STEM	T	<i*aA	إِذَا															
10	15	2	1	tutolaY`	تُتْلَىٰ	V	STEM	V	talaY`	تَلَىٰ	tlw	تلو	IMPF		PASS		3	F	S						
10	15	3	1	Ealayo	عَلَيْ	P	STEM	P	EalaY`	عَلَىٰ															
10	15	3	2	himo	هِمْ	PRON	SUFFIX																	3MP	
10	15	4	1	'aAyaAtu	ءَايَاتُ	N	STEM	N	'aAyap	ءَايَة	Ayy	ايي						F	P	NOM					
10	15	4	2	naA	نَا	PRON	SUFFIX																	1P	
10	15	5	1	bay~ina`tK	بَيِّنَٰتٍ	N	STEM	N	bay~inap	بَيِّنَة	byn	بين						F	P	ACC		INDEF			
10	15	6	1	qaAla	قَالَ	V	STEM	V	qaAla	قَالَ	qwl	قول	PERF				3	M	S						
10	15	7	1	{l~a*iyna	ٱلَّذِينَ	REL	STEM	REL	{l~a*iY	ٱلَّذِى								M	P						
10	15	8	1	laA	لَا	NEG	STEM	NEG	laA	لَا															
10	15	9	1	yaroju	يَرْجُ	V	STEM	V	yarojuwA@	يَرْجُوا@	rjw	رجو	IMPF				3	M	P						
10	15	9	2	wna	ونَ	PRON	SUFFIX																	3MP	
10	15	10	1	liqaA^'a	لِقَآءَ	N	STEM	N	liqaA^'	لِقَآء	lqy	لقي		III		VN		M		ACC					
10	15	10	2	naA	نَا	PRON	SUFFIX																	1P	
10	15	11	1	{}oti	ٱئْتِ	V	STEM	V	>ataY	أَتَى	Aty	اتي	IMPV				2	M	S						
10	15	12	1	bi	بِ	P	PREFIX																bi+		
10	15	12	2	quro'aAnK	قُرْءَانٍ	PN	STEM	PN	quro'aAn	قُرْءَان	qrA	قرا						M		GEN		INDEF			
10	15	13	1	gayori	غَيْرِ	N	STEM	N	gayor	غَيْر	gyr	غير						M		GEN					
10	15	14	1	ha`*aA^	هَٰذَآ	DEM	STEM	DEM	ha`*aA	هَٰذَا								M	S						
10	15	15	1	>awo	أَوْ	CONJ	STEM	CONJ	>aw	أَو															
10	15	16	1	bad~ilo	بَدِّلْ	V	STEM	V	bad~ala	بَدَّلَ	bdl	بدل	IMPV	II			2	M	S						
10	15	16	2	hu	هُ	PRON	SUFFIX																	3MS	
10	15	17	1	qulo	قُلْ	V	STEM	V	qaAla	قَالَ	qwl	قول	IMPV				2	M	S						
10	15	18	1	maA	مَا	NEG	STEM	NEG	maA	مَا															
10	15	19	1	yakuwnu	يَكُونُ	V	STEM	V	kaAna	كَانَ	kwn	كون	IMPF				3	M	S						kaAn
10	15	20	1	li	لِ	P	PREFIX																l:P+		
10	15	20	2	Y^	ىٓ	PRON	STEM	PRON									1		S						
10	15	21	1	>ano	أَنْ	SUB	STEM	SUB	>an	أَن															
10	15	22	1	>ubad~ila	أُبَدِّلَ	V	STEM	V	bad~ala	بَدَّلَ	bdl	بدل	IMPF	II			1		S		SUBJ				
10	15	22	2	hu,	هُ,	PRON	SUFFIX																	3MS	
10	15	23	1	min	مِن	P	STEM	P	min	مِن															
10	15	24	1	tiloqaA^}i	تِلْقَآئِ	N	STEM	N	tiloqaA^'	تِلْقَآء	lqy	لقي						M		GEN					
10	15	25	1	nafosi	نَفْسِ	N	STEM	N	nafos	نَفْس	nfs	نفس						F	S	NOM					
10	15	25	2	Y^	ىٓ	PRON	SUFFIX																	1S	
10	15	26	1	<ino	إِنْ	NEG	STEM	NEG	<in	إِن															
10	15	27	1	>at~abiEu	أَتَّبِعُ	V	STEM	V	{t~abaEa	ٱتَّبَعَ	tbE	تبع	IMPF	VIII			1		S						
10	15	28	1	<il~aA	إِلَّا	RES	STEM	RES	<il~aA	إِلَّا															
10	15	29	1	maA	مَا	REL	STEM	REL	maA	مَا															
10	15	30	1	yuwHaY`^	يُوحَىٰٓ	V	STEM	V	>awoHaY`^	أَوْحَىٰٓ	wHy	وحي	IMPF	IV	PASS		3	M	S		SUBJ				
10	15	31	1	<ilaY~a	إِلَىَّ	P	STEM	P	<ilaY`	إِلَىٰ															
10	15	31	2			PRON	SUFFIX																	1S	
10	15	32	1	<in~i	إِنِّ	ACC	STEM	ACC	<in~	إِنّ															<in~
10	15	32	2	Y^	ىٓ	PRON	SUFFIX																	1S	
10	15	33	1	>axaAfu	أَخَافُ	V	STEM	V	xaAfa	خَافَ	xwf	خوف	IMPF				1		S						
10	15	34	1	<ino	إِنْ	COND	STEM	COND	<in	إِن															
10	15	35	1	EaSayo	عَصَيْ	V	STEM	V	EaSaA	عَصَا	ESy	عصي	PERF				1		S						
10	15	35	2	tu	تُ	PRON	SUFFIX																	1S	
10	15	36	1	rab~i	رَبِّ	N	STEM	N	rab~	رَبّ	rbb	ربب						M		NOM					
10	15	36	2	Y	ى	PRON	SUFFIX																	1S	
10	15	37	1	Ea*aAba	عَذَابَ	N	STEM	N	Ea*aAb	عَذَاب	E*b	عذب						M		ACC					
10	15	38	1	yawomK	يَوْمٍ	N	STEM	N	yawom	يَوْم	ywm	يوم						M		GEN		INDEF			
10	15	39	1	EaZiymK	عَظِيمٍ	ADJ	STEM	ADJ	EaZiym	عَظِيم	EZm	عظم						M	S	GEN		INDEF			
10	16	1	1	qul	قُل	V	STEM	V	qaAla	قَالَ	qwl	قول	IMPV				2	M	S						
10	16	2	1	l~awo	لَّوْ	COND	STEM	COND	law	لَو															
10	16	3	1	$aA^'a	شَآءَ	V	STEM	V	$aA^'a	شَآءَ	$yA	شيا	PERF				3	M	S						
10	16	4	1	{ll~ahu	ٱللَّهُ	PN	STEM	PN	{ll~ah	ٱللَّه	Alh	اله								NOM					
10	16	5	1	maA	مَا	NEG	STEM	NEG	maA	مَا															
10	16	6	1	talawo	تَلَوْ	V	STEM	V	talaY`	تَلَىٰ	tlw	تلو	PERF				1		S						
10	16	6	2	tu	تُ	PRON	SUFFIX																	1S	
10	16	6	3	hu,	هُ,	PRON	SUFFIX																	3MS	
10	16	7	1	Ealayo	عَلَيْ	P	STEM	P	EalaY`	عَلَىٰ															
10	16	7	2	kumo	كُمْ	PRON	SUFFIX																	2MP	
10	16	8	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	16	8	2	laA^	لَآ	NEG	STEM	NEG	laA	لَا															
10	16	9	1	>adoraY`	أَدْرَىٰ	V	STEM	V	>adoraY`	أَدْرَىٰ	dry	دري	PERF	IV			3	M	S						
10	16	9	2	kum	كُم	PRON	SUFFIX																	2MP	
10	16	10	1	bi	بِ	P	PREFIX																bi+		
10	16	10	2	hi.	هِ.	PRON	STEM	PRON									3	M	S						
10	16	11	1	fa	فَ	REM	PREFIX																f:REM+		
10	16	11	2	qado	قَدْ	CERT	STEM	CERT	qad	قَد															
10	16	12	1	labivo	لَبِثْ	V	STEM	V	labiva	لَبِثَ	lbv	لبث	PERF				1		S						
10	16	12	2	tu	تُ	PRON	SUFFIX																	1S	
10	16	13	1	fiy	فِي	P	STEM	P	fiY	فِى															
10	16	13	2	kumo	كُمْ	PRON	SUFFIX																	2MP	
10	16	14	1	EumurFA	عُمُرًا	N	STEM	N	Eumur	عُمُر	Emr	عمر						M		ACC		INDEF			
10	16	15	1	m~in	مِّن	P	STEM	P	min	مِن															
10	16	16	1	qaboli	قَبْلِ	N	STEM	N	qabol	قَبْل	qbl	قبل								GEN					
10	16	16	2	hi.^	هِ.ٓ	PRON	SUFFIX																	3MS	
10	16	17	1	>a	أَ	INTG	PREFIX																A:INTG+		
10	16	17	2	fa	فَ	SUP	PREFIX																f:SUP+		
10	16	17	3	laA	لَا	NEG	STEM	NEG	laA	لَا															
10	16	18	1	taEoqilu	تَعْقِلُ	V	STEM	V	Eaqalu	عَقَلُ	Eql	عقل	IMPF				2	M	P						
10	16	18	2	wna	ونَ	PRON	SUFFIX																	2MP	
10	17	1	1	fa	فَ	REM	PREFIX																f:REM+		
10	17	1	2	mano	مَنْ	REL	STEM	REL	man	مَن															
10	17	2	1	>aZolamu	أَظْلَمُ	N	STEM	N	>aZolam	أَظْلَم	Zlm	ظلم						M	S	NOM					
10	17	3	1	mi	مِ	P	STEM	P	min	مِن															
10	17	3	2	m~ani	مَّنِ	REL	STEM	REL	man	مَن															
10	17	4	1	{fotaraY`	ٱفْتَرَىٰ	V	STEM	V	{fotaraY`	ٱفْتَرَىٰ	fry	فري	PERF	VIII			3	M	S						
10	17	5	1	EalaY	عَلَى	P	STEM	P	EalaY`	عَلَىٰ															
10	17	6	1	{ll~ahi	ٱللَّهِ	PN	STEM	PN	{ll~ah	ٱللَّه	Alh	اله								GEN					
10	17	7	1	ka*ibFA	كَذِبًا	N	STEM	N	ka*ib	كَذِب	k*b	كذب						M		ACC		INDEF			
10	17	8	1	>awo	أَوْ	CONJ	STEM	CONJ	>aw	أَو															
10	17	9	1	ka*~aba	كَذَّبَ	V	STEM	V	ka*~aba	كَذَّبَ	k*b	كذب	PERF	II			3	M	S						
10	17	10	1	bi	بِ	P	PREFIX																bi+		
10	17	10	2	_#aAya`ti	ـَٔايَٰتِ	N	STEM	N	'aAyap	ءَايَة	Ayy	ايي						F	P	GEN					
10	17	10	3	hi.^	هِ.ٓ	PRON	SUFFIX																	3MS	
10	17	11	1	<in~a	إِنَّ	ACC	STEM	ACC	<in~	إِنّ															<in~
10	17	11	2	hu,	هُ,	PRON	SUFFIX																	3MS	
10	17	12	1	laA	لَا	NEG	STEM	NEG	laA	لَا															
10	17	13	1	yufoliHu	يُفْلِحُ	V	STEM	V	>afolaHa	أَفْلَحَ	flH	فلح	IMPF	IV			3	M	S						
10	17	14	1	{lo	ٱلْ	DET	PREFIX																Al+		
10	17	14	2	mujorimuwna	مُجْرِمُونَ	N	STEM	N	mujorim	مُجْرِم	jrm	جرم		IV	ACT	PCPL		M	P	NOM					
10	18	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	18	1	2	yaEobudu	يَعْبُدُ	V	STEM	V	Eabada	عَبَدَ	Ebd	عبد	IMPF				3	M	P						
10	18	1	3	wna	ونَ	PRON	SUFFIX																	3MP	
10	18	2	1	min	مِن	P	STEM	P	min	مِن															
10	18	3	1	duwni	دُونِ	N	STEM	N	duwn	دُون	dwn	دون								GEN					
10	18	4	1	{ll~ahi	ٱللَّهِ	PN	STEM	PN	{ll~ah	ٱللَّه	Alh	اله								GEN					
10	18	5	1	maA	مَا	REL	STEM	REL	maA	مَا															
10	18	6	1	laA	لَا	NEG	STEM	NEG	laA	لَا															
10	18	7	1	yaDur~u	يَضُرُّ	V	STEM	V	yaDur~a	يَضُرَّ	Drr	ضرر	IMPF				3	M	S						
10	18	7	2	humo	هُمْ	PRON	SUFFIX																	3MP	
10	18	8	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	18	8	2	laA	لَا	NEG	STEM	NEG	laA	لَا															
10	18	9	1	yanfaEu	يَنفَعُ	V	STEM	V	nafaEa	نَفَعَ	nfE	نفع	IMPF				3	M	S						
10	18	9	2	humo	هُمْ	PRON	SUFFIX																	3MP	
10	18	10	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	18	10	2	yaquwlu	يَقُولُ	V	STEM	V	qaAla	قَالَ	qwl	قول	IMPF				3	M	P						
10	18	10	3	wna	ونَ	PRON	SUFFIX																	3MP	
10	18	11	1	ha`^&ulaA^'i	هَٰٓؤُلَآءِ	DEM	STEM	DEM	ha`*aA	هَٰذَا															
10	18	12	1	$ufaEa`^&u	شُفَعَٰٓؤُ	N	STEM	N	$afiyE	شَفِيع	$fE	شفع						M	P	NOM					
10	18	12	2	naA	نَا	PRON	SUFFIX																	1P	
10	18	13	1	Einda	عِندَ	LOC	STEM	LOC	Eind	عِند	End	عند								ACC					
10	18	14	1	{ll~ahi	ٱللَّهِ	PN	STEM	PN	{ll~ah	ٱللَّه	Alh	اله								GEN					
10	18	15	1	qulo	قُلْ	V	STEM	V	qaAla	قَالَ	qwl	قول	IMPV				2	M	S						
10	18	16	1	>a	أَ	INTG	PREFIX																A:INTG+		
10	18	16	2	tunab~i_#u	تُنَبِّـُٔ	V	STEM	V	nab~a>a	نَبَّأَ	nbA	نبا	IMPF	II			2	M	P						
10	18	16	3	wna	ونَ	PRON	SUFFIX																	2MP	
10	18	17	1	{ll~aha	ٱللَّهَ	PN	STEM	PN	{ll~ah	ٱللَّه	Alh	اله								ACC					
10	18	18	1	bi	بِ	P	PREFIX																bi+		
10	18	18	2	maA	مَا	REL	STEM	REL	maA	مَا															
10	18	19	1	laA	لَا	NEG	STEM	NEG	laA	لَا															
10	18	20	1	yaEolamu	يَعْلَمُ	V	STEM	V	Ealima	عَلِمَ	Elm	علم	IMPF				3	M	S						
10	18	21	1	fiY	فِى	P	STEM	P	fiY	فِى															
10	18	22	1	{l	ٱل	DET	PREFIX																Al+		
10	18	22	2	s~ama`wa`ti	سَّمَٰوَٰتِ	N	STEM	N	samaA^'	سَمَآء	smw	سمو						F	P	GEN					
10	18	23	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	18	23	2	laA	لَا	NEG	STEM	NEG	laA	لَا															
10	18	24	1	fiY	فِى	P	STEM	P	fiY	فِى															
10	18	25	1	{lo	ٱلْ	DET	PREFIX																Al+		
10	18	25	2	>aroDi	أَرْضِ	N	STEM	N	>aroD	أَرْض	ArD	ارض						F		GEN					
10	18	26	1	suboHa`na	سُبْحَٰنَ	N	STEM	N	suboHa`n	سُبْحَٰن	sbH	سبح						M		ACC					
10	18	26	2	hu,	هُ,	PRON	SUFFIX																	3MS	
10	18	27	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	18	27	2	taEa`laY`	تَعَٰلَىٰ	V	STEM	V	taEa`laY`	تَعَٰلَىٰ	Elw	علو	PERF				3	M	S						
10	18	28	1	Ea	عَ	P	STEM	P	Ean	عَن															
10	18	28	2	m~aA	مَّا	REL	STEM	REL	maA	مَا															
10	18	29	1	yu$oriku	يُشْرِكُ	V	STEM	V	>a$oraka	أَشْرَكَ	$rk	شرك	IMPF	IV			3	M	P						
10	18	29	2	wna	ونَ	PRON	SUFFIX																	3MP	
10	19	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	19	1	2	maA	مَا	NEG	STEM	NEG	maA	مَا															
10	19	2	1	kaAna	كَانَ	V	STEM	V	kaAna	كَانَ	kwn	كون	PERF				3	M	S						kaAn
10	19	3	1	{l	ٱل	DET	PREFIX																Al+		
10	19	3	2	n~aAsu	نَّاسُ	N	STEM	N	n~aAs	نَّاس	nws	نوس						M	P	NOM					
10	19	4	1	<il~aA^	إِلَّآ	RES	STEM	RES	<il~aA	إِلَّا															
10	19	5	1	>um~apF	أُمَّةً	N	STEM	N	>um~ap	أُمَّة	Amm	امم						F	S	ACC		INDEF			
10	19	6	1	wa`HidapF	وَٰحِدَةً	N	STEM	N	wa`Hidap	وَٰحِدَة	wHd	وحد						F		ACC		INDEF			
10	19	7	1	fa	فَ	REM	PREFIX																f:REM+		
10	19	7	2	{xotalafu	ٱخْتَلَفُ	V	STEM	V	{xotalafa	ٱخْتَلَفَ	xlf	خلف	PERF	VIII			3	M	P						
10	19	7	3	wA@	وا@	PRON	SUFFIX																	3MP	
10	19	8	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	19	8	2	lawolaA	لَوْلَا	COND	STEM	COND	lawolaA^	لَوْلَآ															
10	19	9	1	kalimapN	كَلِمَةٌ	N	STEM	N	kalimap	كَلِمَة	klm	كلم						F		NOM		INDEF			
10	19	10	1	sabaqato	سَبَقَتْ	V	STEM	V	sabaqa	سَبَقَ	sbq	سبق	PERF				3	F	S						
10	19	11	1	min	مِن	P	STEM	P	min	مِن															
10	19	12	1	r~ab~i	رَّبِّ	N	STEM	N	rab~	رَبّ	rbb	ربب						M		GEN					
10	19	12	2	ka	كَ	PRON	SUFFIX																	2MS	
10	19	13	1	la	لَ	EMPH	PREFIX																l:EMPH+		
10	19	13	2	quDiYa	قُضِىَ	V	STEM	V	qaDaY`^	قَضَىٰٓ	qDy	قضي	PERF		PASS		3	M	S						
10	19	14	1	bayona	بَيْنَ	LOC	STEM	LOC	bayon	بَيْن	byn	بين								ACC					
10	19	14	2	humo	هُمْ	PRON	SUFFIX																	3MP	
10	19	15	1	fiy	فِي	P	STEM	P	fiY	فِى															
10	19	15	2	maA	مَا	REL	STEM	REL	maA	مَا															
10	19	16	1	fiy	فِي	P	STEM	P	fiY	فِى															
10	19	16	2	hi	هِ	PRON	SUFFIX																	3MS	
10	19	17	1	yaxotalifu	يَخْتَلِفُ	V	STEM	V	{xotalafa	ٱخْتَلَفَ	xlf	خلف	IMPF	VIII			3	M	P						
10	19	17	2	wna	ونَ	PRON	SUFFIX																	3MP	
10	20	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	20	1	2	yaquwlu	يَقُولُ	V	STEM	V	qaAla	قَالَ	qwl	قول	IMPF				3	M	P						
10	20	1	3	wna	ونَ	PRON	SUFFIX																	3MP	
10	20	2	1	lawolaA^	لَوْلَآ	EXH	STEM	EXH	lawolaA^	لَوْلَآ															
10	20	3	1	>unzila	أُنزِلَ	V	STEM	V	>anzala	أَنزَلَ	nzl	نزل	PERF	IV	PASS		3	M	S						
10	20	4	1	Ealayo	عَلَيْ	P	STEM	P	EalaY`	عَلَىٰ															
10	20	4	2	hi	هِ	PRON	SUFFIX																	3MS	
10	20	5	1	'aAyapN	ءَايَةٌ	N	STEM	N	'aAyap	ءَايَة	Ayy	ايي						F	S	NOM		INDEF			
10	20	6	1	m~in	مِّن	P	STEM	P	min	مِن															
10	20	7	1	r~ab~i	رَّبِّ	N	STEM	N	rab~	رَبّ	rbb	ربب						M		GEN					
10	20	7	2	hi.	هِ.	PRON	SUFFIX																	3MS	
10	20	8	1	fa	فَ	REM	PREFIX																f:REM+		
10	20	8	2	qulo	قُلْ	V	STEM	V	qaAla	قَالَ	qwl	قول	IMPV				2	M	S						
10	20	9	1	<in~a	إِنَّ	ACC	STEM	ACC	<in~	إِنّ															<in~
10	20	9	2	maA	مَا	PREV	STEM	PREV	maA	مَا															
10	20	10	1	{lo	ٱلْ	DET	PREFIX																Al+		
10	20	10	2	gayobu	غَيْبُ	N	STEM	N	gayob	غَيْب	gyb	غيب						M		NOM					
10	20	11	1	li	لِ	P	PREFIX																l:P+		
10	20	11	2	l~ahi	لَّهِ	PN	STEM	PN	{ll~ah	ٱللَّه	Alh	اله								GEN					
10	20	12	1	fa	فَ	REM	PREFIX																f:REM+		
10	20	12	2	{ntaZiru	ٱنتَظِرُ	V	STEM	V	yantaZiru	يَنتَظِرُ	nZr	نظر	IMPV	VIII			2	M	P						
10	20	12	3	w^A@	وٓا@	PRON	SUFFIX																	2MP	
10	20	13	1	<in~i	إِنِّ	ACC	STEM	ACC	<in~	إِنّ															<in~
10	20	13	2	Y	ى	PRON	SUFFIX																	1S	
10	20	14	1	maEa	مَعَ	LOC	STEM	LOC	maE	مَع										ACC					
10	20	14	2	kum	كُم	PRON	SUFFIX																	2MP	
10	20	15	1	m~ina	مِّنَ	P	STEM	P	min	مِن															
10	20	16	1	{lo	ٱلْ	DET	PREFIX																Al+		
10	20	16	2	muntaZiriyna	مُنتَظِرِينَ	N	STEM	N	muntaZiruwn	مُنتَظِرُون	nZr	نظر		VIII	ACT	PCPL		M	P	GEN					
10	21	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
10	21	1	2	<i*aA^	إِذَآ	T	STEM	T	<i*aA	إِذَا															
10	21	2	1	>a*aqo	أَذَقْ	V	STEM	V	>a*aAqa	أَذَاقَ	*wq	ذوق	PERF	IV			1		P						
10	21	2	2	naA	نَا	PRON	SUFFIX																	1P	
10	21	3	1	{l	ٱل	DET	PREFIX																Al+		
10	21	3	2	n~aAsa	نَّاسَ	N	STEM	N	n~aAs	نَّاس	nws	نوس						M	P	ACC					
